datum;celkovy_cas;aktualny_cas
2022-10-05T18:58Z;83:42;00:01
2022-10-05T18:58Z;83:44;00:01
2022-10-05T18:58Z;83:46;00:01
2022-10-05T18:58Z;83:48;00:01
2022-10-05T18:58Z;83:49;00:01
2022-10-05T18:58Z;83:51;00:01
2022-10-05T18:58Z;83:53;00:01
2022-10-05T18:58Z;83:55;00:01
2022-10-05T18:58Z;83:57;00:01
2022-10-05T18:58Z;83:59;00:01
2022-10-05T18:58Z;84:00;00:01
2022-10-05T18:58Z;84:02;00:01
2022-10-05T18:58Z;84:04;00:01
2022-10-05T18:58Z;84:06;00:01
2022-10-05T18:58Z;84:08;00:01
2022-10-05T18:58Z;84:09;00:01
2022-10-05T18:58Z;84:11;00:01
2022-10-05T18:58Z;84:13;00:01
2022-10-05T18:58Z;84:15;00:01
2022-10-05T18:59Z;84:17;00:01
2022-10-05T18:59Z;84:19;00:01
2022-10-05T18:59Z;84:21;00:01
2022-10-05T18:59Z;84:23;00:01
2022-10-05T18:59Z;84:25;00:01
2022-10-05T18:59Z;84:26;00:01
2022-10-05T18:59Z;84:28;00:01
2022-10-05T18:59Z;84:30;00:01
2022-10-05T18:59Z;84:32;00:01
2022-10-05T18:59Z;84:34;00:01
2022-10-05T18:59Z;84:36;00:01
2022-10-05T18:59Z;84:38;00:01
2022-10-05T18:59Z;84:39;00:01
2022-10-05T18:59Z;84:41;00:01
2022-10-05T18:59Z;84:43;00:01
2022-10-05T18:59Z;84:45;00:02
2022-10-05T18:59Z;84:48;00:02
2022-10-05T18:59Z;84:50;00:01
2022-10-05T18:59Z;84:52;00:01
2022-10-05T18:59Z;84:53;00:01
2022-10-05T18:59Z;84:55;00:01
2022-10-05T18:59Z;84:57;00:01
2022-10-05T18:59Z;84:59;00:01
2022-10-05T18:59Z;85:01;00:01
2022-10-05T18:59Z;85:03;00:01
2022-10-05T18:59Z;85:05;00:01
2022-10-05T18:59Z;85:07;00:02
2022-10-05T18:59Z;85:09;00:01
2022-10-05T18:59Z;85:11;00:01
2022-10-05T18:59Z;85:13;00:01
2022-10-05T18:59Z;85:15;00:01
2022-10-05T19:00Z;85:17;00:01
2022-10-05T19:00Z;85:19;00:01
2022-10-05T19:00Z;85:21;00:01
2022-10-05T19:00Z;85:23;00:01
2022-10-05T19:00Z;85:25;00:01
2022-10-05T19:00Z;85:27;00:02
2022-10-05T19:00Z;85:29;00:01
2022-10-05T19:00Z;85:31;00:01
2022-10-05T19:00Z;85:33;00:01
2022-10-05T19:00Z;85:35;00:01
2022-10-05T19:00Z;85:37;00:01
2022-10-05T19:00Z;85:39;00:01
2022-10-05T19:00Z;85:41;00:01
2022-10-05T19:00Z;85:43;00:01
2022-10-05T19:00Z;85:44;00:01
2022-10-05T19:00Z;85:46;00:01
2022-10-05T19:00Z;85:48;00:01
2022-10-05T19:00Z;85:50;00:01
2022-10-05T19:00Z;85:52;00:01
2022-10-05T19:00Z;85:54;00:01
2022-10-05T19:00Z;85:56;00:01
2022-10-05T19:00Z;85:58;00:01
2022-10-05T19:00Z;85:59;00:01
2022-10-05T19:00Z;86:01;00:01
2022-10-05T19:00Z;86:03;00:01
2022-10-05T19:00Z;86:05;00:01
2022-10-05T19:00Z;86:07;00:01
2022-10-05T19:00Z;86:09;00:01
2022-10-05T19:00Z;86:11;00:01
2022-10-05T19:00Z;86:13;00:01
2022-10-05T19:00Z;86:14;00:01
2022-10-05T19:00Z;86:16;00:01
2022-10-05T19:01Z;86:18;00:01
2022-10-05T19:01Z;86:20;00:01
2022-10-05T19:01Z;86:22;00:01
2022-10-05T19:01Z;86:24;00:01
2022-10-05T19:01Z;86:26;00:01
2022-10-05T19:01Z;86:28;00:01
2022-10-05T19:01Z;86:29;00:01
2022-10-05T19:01Z;86:31;00:01
2022-10-05T19:01Z;86:33;00:01
2022-10-05T19:01Z;86:35;00:01
2022-10-05T19:01Z;86:37;00:01
2022-10-05T19:01Z;86:39;00:01
2022-10-05T19:01Z;86:41;00:01
2022-10-05T19:01Z;86:43;00:01
2022-10-05T19:01Z;86:45;00:01
2022-10-05T19:01Z;86:47;00:01
2022-10-05T19:01Z;86:48;00:01
2022-10-05T19:01Z;86:50;00:01
2022-10-05T19:01Z;86:52;00:01
2022-10-05T19:01Z;86:54;00:01
2022-10-05T19:01Z;86:56;00:01
2022-10-05T19:01Z;86:58;00:01
2022-10-05T19:01Z;87:00;00:01
2022-10-05T19:01Z;87:02;00:02
2022-10-05T19:01Z;87:04;00:01
2022-10-05T19:01Z;87:06;00:01
2022-10-05T19:01Z;87:08;00:01
2022-10-05T19:01Z;87:10;00:01
2022-10-05T19:01Z;87:12;00:01
2022-10-05T19:01Z;87:14;00:01
2022-10-05T19:01Z;87:16;00:01
2022-10-05T19:02Z;87:18;00:01
2022-10-05T19:02Z;87:20;00:01
2022-10-05T19:02Z;87:22;00:01
2022-10-05T19:02Z;87:24;00:01
2022-10-05T19:02Z;87:26;00:01
2022-10-05T19:02Z;87:27;00:01
2022-10-05T19:02Z;87:29;00:01
2022-10-05T19:02Z;87:32;00:01
2022-10-05T19:02Z;87:34;00:01
2022-10-05T19:02Z;87:35;00:01
2022-10-05T19:02Z;87:37;00:01
2022-10-05T19:02Z;87:39;00:01
2022-10-05T19:02Z;87:42;00:01
2022-10-05T19:02Z;87:43;00:01
2022-10-05T19:02Z;87:45;00:01
2022-10-05T19:02Z;87:47;00:01
2022-10-05T19:02Z;87:49;00:01
2022-10-05T19:02Z;87:51;00:01
2022-10-05T19:02Z;87:53;00:01
2022-10-05T19:02Z;87:55;00:01
2022-10-05T19:02Z;87:57;00:01
2022-10-05T19:02Z;87:59;00:01
2022-10-05T19:02Z;88:01;00:01
2022-10-05T19:02Z;88:03;00:01
2022-10-05T19:02Z;88:05;00:01
2022-10-05T19:02Z;88:07;00:01
2022-10-05T19:02Z;88:09;00:01
2022-10-05T19:02Z;88:10;00:01
2022-10-05T19:02Z;88:12;00:01
2022-10-05T19:02Z;88:14;00:01
2022-10-05T19:02Z;88:16;00:01
2022-10-05T19:03Z;88:18;00:01
2022-10-05T19:03Z;88:20;00:01
2022-10-05T19:03Z;88:22;00:01
2022-10-05T19:03Z;88:24;00:01
2022-10-05T19:03Z;88:26;00:01
2022-10-05T19:03Z;88:27;00:01
2022-10-05T19:03Z;88:29;00:01
2022-10-05T19:03Z;88:31;00:01
2022-10-05T19:03Z;88:33;00:01
2022-10-05T19:03Z;88:35;00:01
2022-10-05T19:03Z;88:37;00:01
2022-10-05T19:03Z;88:39;00:01
2022-10-05T19:03Z;88:40;00:01
2022-10-05T19:03Z;88:42;00:01
2022-10-05T19:03Z;88:44;00:01
2022-10-05T19:03Z;88:46;00:01
2022-10-05T19:03Z;88:48;00:01
2022-10-05T19:03Z;88:50;00:01
2022-10-05T19:03Z;88:52;00:01
2022-10-05T19:03Z;88:54;00:01
2022-10-05T19:03Z;88:56;00:01
2022-10-05T19:03Z;88:57;00:01
2022-10-05T19:03Z;88:59;00:01
2022-10-05T19:03Z;89:01;00:01
2022-10-05T19:03Z;89:03;00:01
2022-10-05T19:03Z;89:05;00:01
2022-10-05T19:03Z;89:07;00:01
2022-10-05T19:03Z;89:08;00:01
2022-10-05T19:03Z;89:10;00:01
2022-10-05T19:03Z;89:12;00:01
2022-10-05T19:03Z;89:14;00:01
2022-10-05T19:03Z;89:16;00:01
2022-10-05T19:04Z;89:18;00:01
2022-10-05T19:04Z;89:20;00:01
2022-10-05T19:04Z;89:22;00:01
2022-10-05T19:04Z;89:24;00:01
2022-10-05T19:04Z;89:26;00:01
2022-10-05T19:04Z;89:27;00:01
2022-10-05T19:04Z;89:29;00:01
2022-10-05T19:04Z;89:31;00:01
2022-10-05T19:04Z;89:33;00:01
2022-10-05T19:04Z;89:35;00:01
2022-10-05T19:04Z;89:37;00:01
2022-10-05T19:04Z;89:39;00:01
2022-10-05T19:04Z;89:40;00:01
2022-10-05T19:04Z;89:42;00:01
2022-10-05T19:04Z;89:44;00:01
2022-10-05T19:04Z;89:46;00:01
2022-10-05T19:04Z;89:48;00:01
2022-10-05T19:04Z;89:50;00:01
2022-10-05T19:04Z;89:52;00:01
2022-10-05T19:04Z;89:54;00:01
2022-10-05T19:04Z;89:56;00:01
2022-10-05T19:04Z;89:58;00:01
2022-10-05T19:04Z;90:00;00:01
2022-10-05T19:04Z;90:02;00:01
2022-10-05T19:04Z;90:04;00:01
2022-10-05T19:04Z;90:06;00:01
2022-10-05T19:04Z;90:08;00:01
2022-10-05T19:04Z;90:09;00:01
2022-10-05T19:04Z;90:11;00:01
2022-10-05T19:04Z;90:13;00:01
2022-10-05T19:04Z;90:15;00:01
2022-10-05T19:05Z;90:17;00:01
2022-10-05T19:05Z;90:19;00:01
2022-10-05T19:05Z;90:20;00:01
2022-10-05T19:05Z;90:22;00:01
2022-10-05T19:05Z;90:24;00:01
2022-10-05T19:05Z;90:26;00:01
2022-10-05T19:05Z;90:28;00:01
2022-10-05T19:05Z;90:30;00:01
2022-10-05T19:05Z;90:32;00:02
2022-10-05T19:05Z;90:34;00:01
2022-10-05T19:05Z;90:36;00:01
2022-10-05T19:05Z;90:38;00:01
2022-10-05T19:05Z;90:39;00:01
2022-10-05T19:05Z;90:41;00:01
2022-10-05T19:05Z;90:43;00:01
2022-10-05T19:05Z;90:45;00:01
2022-10-05T19:05Z;90:47;00:01
2022-10-05T19:05Z;90:49;00:01
2022-10-05T19:05Z;90:51;00:01
2022-10-05T19:05Z;90:53;00:01
2022-10-05T19:05Z;90:55;00:01
2022-10-05T19:05Z;90:57;00:01
2022-10-05T19:05Z;90:59;00:01
2022-10-05T19:05Z;91:01;00:01
2022-10-05T19:05Z;91:03;00:01
2022-10-05T19:05Z;91:05;00:01
2022-10-05T19:05Z;91:07;00:01
2022-10-05T19:05Z;91:09;00:01
2022-10-05T19:05Z;91:10;00:01
2022-10-05T19:05Z;91:12;00:01
2022-10-05T19:05Z;91:14;00:01
2022-10-05T19:05Z;91:16;00:01
2022-10-05T19:06Z;91:18;00:01
2022-10-05T19:06Z;91:20;00:01
2022-10-05T19:06Z;91:21;00:01
2022-10-05T19:06Z;91:23;00:01
2022-10-05T19:06Z;91:25;00:01
2022-10-05T19:06Z;91:27;00:01
2022-10-05T19:06Z;91:29;00:01
2022-10-05T19:06Z;91:31;00:01
2022-10-05T19:06Z;91:33;00:01
2022-10-05T19:06Z;91:34;00:01
2022-10-05T19:06Z;91:36;00:01
2022-10-05T19:06Z;91:38;00:01
2022-10-05T19:06Z;91:40;00:01
2022-10-05T19:06Z;91:42;00:01
2022-10-05T19:06Z;91:44;00:01
2022-10-05T19:06Z;91:46;00:01
2022-10-05T19:06Z;91:48;00:01
2022-10-05T19:06Z;91:50;00:01
2022-10-05T19:06Z;91:52;00:01
2022-10-05T19:06Z;91:54;00:02
2022-10-05T19:06Z;91:56;00:01
2022-10-05T19:06Z;91:58;00:02
2022-10-05T19:06Z;92:00;00:01
2022-10-05T19:06Z;92:02;00:02
2022-10-05T19:06Z;92:04;00:01
2022-10-05T19:06Z;92:06;00:01
2022-10-05T19:06Z;92:08;00:01
2022-10-05T19:06Z;92:10;00:01
2022-10-05T19:06Z;92:12;00:01
2022-10-05T19:06Z;92:14;00:01
2022-10-05T19:06Z;92:16;00:01
2022-10-05T19:07Z;92:18;00:01
2022-10-05T19:07Z;92:19;00:01
2022-10-05T19:07Z;92:21;00:01
2022-10-05T19:07Z;92:23;00:01
2022-10-05T19:07Z;92:25;00:01
2022-10-05T19:07Z;92:27;00:01
2022-10-05T19:07Z;92:29;00:01
2022-10-05T19:07Z;92:31;00:01
2022-10-05T19:07Z;92:33;00:01
2022-10-05T19:07Z;92:35;00:01
2022-10-05T19:07Z;92:37;00:01
2022-10-05T19:07Z;92:39;00:01
2022-10-05T19:07Z;92:41;00:01
2022-10-05T19:07Z;92:43;00:01
2022-10-05T19:07Z;92:45;00:01
2022-10-05T19:07Z;92:47;00:01
2022-10-05T19:07Z;92:49;00:01
2022-10-05T19:07Z;92:51;00:01
2022-10-05T19:07Z;92:53;00:01
2022-10-05T19:07Z;92:55;00:01
2022-10-05T19:07Z;92:57;00:01
2022-10-05T19:07Z;92:59;00:01
2022-10-05T19:07Z;93:01;00:01
2022-10-05T19:07Z;93:03;00:01
2022-10-05T19:07Z;93:05;00:01
2022-10-05T19:07Z;93:07;00:01
2022-10-05T19:07Z;93:09;00:01
2022-10-05T19:07Z;93:11;00:01
2022-10-05T19:07Z;93:13;00:01
2022-10-05T19:07Z;93:15;00:01
2022-10-05T19:08Z;93:17;00:01
2022-10-05T19:08Z;93:19;00:01
2022-10-05T19:08Z;93:21;00:02
2022-10-05T19:08Z;93:23;00:01
2022-10-05T19:08Z;93:25;00:01
2022-10-05T19:08Z;93:27;00:01
2022-10-05T19:08Z;93:28;00:01
2022-10-05T19:08Z;93:30;00:01
2022-10-05T19:08Z;93:32;00:01
2022-10-05T19:08Z;93:34;00:01
2022-10-05T19:08Z;93:36;00:01
2022-10-05T19:08Z;93:38;00:01
2022-10-05T19:08Z;93:40;00:01
2022-10-05T19:08Z;93:42;00:01
2022-10-05T19:08Z;93:44;00:01
2022-10-05T19:08Z;93:46;00:01
2022-10-05T19:08Z;93:48;00:02
2022-10-05T19:08Z;93:50;00:01
2022-10-05T19:08Z;93:52;00:02
2022-10-05T19:08Z;93:54;00:02
2022-10-05T19:08Z;93:57;00:01
2022-10-05T19:08Z;93:59;00:01
2022-10-05T19:08Z;94:01;00:01
2022-10-05T19:08Z;94:03;00:01
2022-10-05T19:08Z;94:05;00:01
2022-10-05T19:08Z;94:07;00:01
2022-10-05T19:08Z;94:09;00:01
2022-10-05T19:08Z;94:11;00:01
2022-10-05T19:08Z;94:13;00:01
2022-10-05T19:08Z;94:15;00:01
2022-10-05T19:09Z;94:17;00:01
2022-10-05T19:09Z;94:19;00:01
2022-10-05T19:09Z;94:21;00:01
2022-10-05T19:09Z;94:23;00:01
2022-10-05T19:09Z;94:25;00:01
2022-10-05T19:09Z;94:27;00:01
2022-10-05T19:09Z;94:30;00:01
2022-10-05T19:09Z;94:32;00:01
2022-10-05T19:09Z;94:34;00:01
2022-10-05T19:09Z;94:36;00:01
2022-10-05T19:09Z;94:38;00:01
2022-10-05T19:09Z;94:40;00:01
2022-10-05T19:09Z;94:42;00:01
2022-10-05T19:09Z;94:44;00:01
2022-10-05T19:09Z;94:46;00:01
2022-10-05T19:09Z;94:48;00:01
2022-10-05T19:09Z;94:50;00:01
2022-10-05T19:09Z;94:52;00:01
2022-10-05T19:09Z;94:54;00:01
2022-10-05T19:09Z;94:56;00:01
2022-10-05T19:09Z;94:58;00:01
2022-10-05T19:09Z;95:00;00:01
2022-10-05T19:09Z;95:02;00:01
2022-10-05T19:09Z;95:04;00:01
2022-10-05T19:09Z;95:06;00:01
2022-10-05T19:09Z;95:08;00:01
2022-10-05T19:09Z;95:10;00:01
2022-10-05T19:09Z;95:12;00:01
2022-10-05T19:09Z;95:14;00:01
2022-10-05T19:09Z;95:16;00:01
2022-10-05T19:10Z;95:18;00:01
2022-10-05T19:10Z;95:20;00:01
2022-10-05T19:10Z;95:22;00:01
2022-10-05T19:10Z;95:24;00:01
2022-10-05T19:10Z;95:26;00:02
2022-10-05T19:10Z;95:28;00:02
2022-10-05T19:10Z;95:30;00:01
2022-10-05T19:10Z;95:32;00:01
2022-10-05T19:10Z;95:34;00:01
2022-10-05T19:10Z;95:36;00:01
2022-10-05T19:10Z;95:38;00:01
2022-10-05T19:10Z;95:40;00:02
2022-10-05T19:10Z;95:43;00:02
2022-10-05T19:10Z;95:45;00:01
2022-10-05T19:10Z;95:47;00:01
2022-10-05T19:10Z;95:48;00:01
2022-10-05T19:10Z;95:50;00:01
2022-10-05T19:10Z;95:52;00:01
2022-10-05T19:10Z;95:54;00:01
2022-10-05T19:10Z;95:56;00:01
2022-10-05T19:10Z;95:58;00:01
2022-10-05T19:10Z;96:01;00:02
2022-10-05T19:10Z;96:03;00:01
2022-10-05T19:10Z;96:05;00:02
2022-10-05T19:10Z;96:07;00:02
2022-10-05T19:10Z;96:09;00:01
2022-10-05T19:10Z;96:11;00:01
2022-10-05T19:10Z;96:13;00:01
2022-10-05T19:10Z;96:15;00:01
2022-10-05T19:11Z;96:17;00:01
2022-10-05T19:11Z;96:19;00:02
2022-10-05T19:11Z;96:21;00:01
2022-10-05T19:11Z;96:23;00:01
2022-10-05T19:11Z;96:25;00:01
2022-10-05T19:11Z;96:27;00:01
2022-10-05T19:11Z;96:29;00:01
2022-10-05T19:11Z;96:31;00:01
2022-10-05T19:11Z;96:33;00:01
2022-10-05T19:11Z;96:35;00:01
2022-10-05T19:11Z;96:37;00:01
2022-10-05T19:11Z;96:38;00:01
2022-10-05T19:11Z;96:40;00:01
2022-10-05T19:11Z;96:42;00:01
2022-10-05T19:11Z;96:44;00:01
2022-10-05T19:11Z;96:47;00:01
2022-10-05T19:11Z;96:48;00:01
2022-10-05T19:11Z;96:51;00:01
2022-10-05T19:11Z;96:53;00:01
2022-10-05T19:11Z;96:55;00:01
2022-10-05T19:11Z;96:57;00:01
2022-10-05T19:11Z;96:59;00:01
2022-10-05T19:11Z;97:01;00:01
2022-10-05T19:11Z;97:03;00:01
2022-10-05T19:11Z;97:05;00:01
2022-10-05T19:11Z;97:07;00:01
2022-10-05T19:11Z;97:09;00:01
2022-10-05T19:11Z;97:11;00:01
2022-10-05T19:11Z;97:13;00:01
2022-10-05T19:11Z;97:14;00:01
2022-10-05T19:12Z;97:17;00:01
2022-10-05T19:12Z;97:19;00:02
2022-10-05T19:12Z;97:21;00:01
2022-10-05T19:12Z;97:23;00:01
2022-10-05T19:12Z;97:25;00:01
2022-10-05T19:12Z;97:26;00:01
2022-10-05T19:12Z;97:28;00:01
2022-10-05T19:12Z;97:30;00:01
2022-10-05T19:12Z;97:32;00:01
2022-10-05T19:12Z;97:34;00:01
2022-10-05T19:12Z;97:36;00:01
2022-10-05T19:12Z;97:38;00:01
2022-10-05T19:12Z;97:40;00:01
2022-10-05T19:12Z;97:42;00:01
2022-10-05T19:12Z;97:44;00:02
2022-10-05T19:12Z;97:47;00:02
2022-10-05T19:12Z;97:49;00:02
2022-10-05T19:12Z;97:51;00:01
2022-10-05T19:12Z;97:53;00:01
2022-10-05T19:12Z;97:55;00:01
2022-10-05T19:12Z;97:57;00:01
2022-10-05T19:12Z;97:59;00:01
2022-10-05T19:12Z;98:01;00:01
2022-10-05T19:12Z;98:03;00:01
2022-10-05T19:12Z;98:05;00:01
2022-10-05T19:12Z;98:07;00:01
2022-10-05T19:12Z;98:09;00:01
2022-10-05T19:12Z;98:10;00:01
2022-10-05T19:12Z;98:12;00:01
2022-10-05T19:12Z;98:14;00:01
2022-10-05T19:12Z;98:16;00:01
2022-10-05T19:13Z;98:18;00:01
2022-10-05T19:13Z;98:20;00:01
2022-10-05T19:13Z;98:22;00:01
2022-10-05T19:13Z;98:24;00:01
2022-10-05T19:13Z;98:26;00:01
2022-10-05T19:13Z;98:28;00:01
2022-10-05T19:13Z;98:30;00:01
2022-10-05T19:13Z;98:32;00:01
2022-10-05T19:13Z;98:34;00:01
2022-10-05T19:13Z;98:36;00:01
2022-10-05T19:13Z;98:39;00:02
2022-10-05T19:13Z;98:41;00:02
2022-10-05T19:13Z;98:43;00:02
2022-10-05T19:13Z;98:45;00:01
2022-10-05T19:13Z;98:47;00:01
2022-10-05T19:13Z;98:49;00:01
2022-10-05T19:13Z;98:51;00:02
2022-10-05T19:13Z;98:53;00:02
2022-10-05T19:13Z;98:55;00:01
2022-10-05T19:13Z;98:57;00:02
2022-10-05T19:13Z;98:59;00:01
2022-10-05T19:13Z;99:02;00:02
2022-10-05T19:13Z;99:03;00:01
2022-10-05T19:13Z;99:06;00:02
2022-10-05T19:13Z;99:08;00:02
2022-10-05T19:13Z;99:10;00:01
2022-10-05T19:13Z;99:12;00:01
2022-10-05T19:13Z;99:14;00:01
2022-10-05T19:13Z;99:16;00:01
2022-10-05T19:14Z;99:18;00:01
2022-10-05T19:14Z;99:20;00:02
2022-10-05T19:14Z;99:22;00:02
2022-10-05T19:14Z;99:24;00:01
2022-10-05T19:14Z;99:26;00:01
2022-10-05T19:14Z;99:28;00:01
2022-10-05T19:14Z;99:31;00:02
2022-10-05T19:14Z;99:33;00:01
2022-10-05T19:14Z;99:34;00:01
2022-10-05T19:14Z;99:37;00:02
2022-10-05T19:14Z;99:38;00:01
2022-10-05T19:14Z;99:41;00:01
2022-10-05T19:14Z;99:43;00:01
2022-10-05T19:14Z;99:45;00:01
2022-10-05T19:14Z;99:47;00:01
2022-10-05T19:14Z;99:49;00:02
2022-10-05T19:14Z;99:51;00:01
2022-10-05T19:14Z;99:53;00:01
2022-10-05T19:14Z;99:55;00:01
2022-10-05T19:14Z;99:57;00:01
2022-10-05T19:14Z;99:59;00:01
2022-10-05T19:14Z;100:01;00:01
2022-10-05T19:14Z;100:03;00:01
2022-10-05T19:14Z;100:04;00:01
2022-10-05T19:14Z;100:07;00:02
2022-10-05T19:14Z;100:09;00:01
2022-10-05T19:14Z;100:11;00:01
2022-10-05T19:14Z;100:13;00:01
2022-10-05T19:14Z;100:15;00:01
2022-10-05T19:15Z;100:17;00:01
2022-10-05T19:15Z;100:19;00:01
2022-10-05T19:15Z;100:21;00:01
2022-10-05T19:15Z;100:23;00:02
2022-10-05T19:15Z;100:26;00:02
2022-10-05T19:15Z;100:28;00:02
2022-10-05T19:15Z;100:30;00:02
2022-10-05T19:15Z;100:33;00:02
2022-10-05T19:15Z;100:35;00:02
2022-10-05T19:15Z;100:37;00:02
2022-10-05T19:15Z;100:39;00:02
2022-10-05T19:15Z;100:41;00:02
2022-10-05T19:15Z;100:44;00:02
2022-10-05T19:15Z;100:46;00:01
2022-10-05T19:15Z;100:48;00:01
2022-10-05T19:15Z;100:50;00:01
2022-10-05T19:15Z;100:52;00:02
2022-10-05T19:15Z;100:54;00:02
2022-10-05T19:15Z;100:57;00:02
2022-10-05T19:15Z;100:59;00:01
2022-10-05T19:15Z;101:01;00:02
2022-10-05T19:15Z;101:03;00:01
2022-10-05T19:15Z;101:05;00:01
2022-10-05T19:15Z;101:08;00:02
2022-10-05T19:15Z;101:10;00:01
2022-10-05T19:15Z;101:12;00:01
2022-10-05T19:15Z;101:14;00:01
2022-10-05T19:15Z;101:16;00:01
2022-10-05T19:16Z;101:18;00:01
2022-10-05T19:16Z;101:20;00:01
2022-10-05T19:16Z;101:22;00:01
2022-10-05T19:16Z;101:24;00:01
2022-10-05T19:16Z;101:26;00:01
2022-10-05T19:16Z;101:28;00:02
2022-10-05T19:16Z;101:31;00:01
2022-10-05T19:16Z;101:33;00:02
2022-10-05T19:16Z;101:35;00:01
2022-10-05T19:16Z;101:37;00:02
2022-10-05T19:16Z;101:39;00:01
2022-10-05T19:16Z;101:41;00:01
2022-10-05T19:16Z;101:43;00:01
2022-10-05T19:16Z;101:45;00:01
2022-10-05T19:16Z;101:48;00:02
2022-10-05T19:16Z;101:50;00:01
2022-10-05T19:16Z;101:52;00:02
2022-10-05T19:16Z;101:54;00:02
2022-10-05T19:16Z;101:56;00:01
2022-10-05T19:16Z;101:58;00:01
2022-10-05T19:16Z;102:01;00:02
2022-10-05T19:16Z;102:03;00:02
2022-10-05T19:16Z;102:05;00:01
2022-10-05T19:16Z;102:07;00:02
2022-10-05T19:16Z;102:10;00:02
2022-10-05T19:16Z;102:12;00:02
2022-10-05T19:16Z;102:14;00:02
2022-10-05T19:17Z;102:17;00:02
2022-10-05T19:17Z;102:19;00:01
2022-10-05T19:17Z;102:21;00:01
2022-10-05T19:17Z;102:23;00:02
2022-10-05T19:17Z;102:25;00:01
2022-10-05T19:17Z;102:27;00:01
2022-10-05T19:17Z;102:29;00:01
2022-10-05T19:17Z;102:31;00:01
2022-10-05T19:17Z;102:33;00:01
2022-10-05T19:17Z;102:35;00:01
2022-10-05T19:17Z;102:37;00:01
2022-10-05T19:17Z;102:39;00:01
2022-10-05T19:17Z;102:41;00:02
2022-10-05T19:17Z;102:43;00:01
2022-10-05T19:17Z;102:46;00:01
2022-10-05T19:17Z;102:48;00:01
2022-10-05T19:17Z;102:50;00:02
2022-10-05T19:17Z;102:52;00:01
2022-10-05T19:17Z;102:54;00:02
2022-10-05T19:17Z;102:55;00:00
