datum; celkovy cas; aktualny_cas
2022-10-05T02:53Z;85:07;00:01
2022-10-05T02:53Z;85:08;00:01
2022-10-05T02:53Z;85:10;00:01
2022-10-05T02:53Z;85:12;00:01
2022-10-05T02:53Z;85:14;00:01
2022-10-05T02:53Z;85:15;00:01
2022-10-05T02:53Z;85:17;00:01
2022-10-05T02:53Z;85:19;00:01
2022-10-05T02:53Z;85:21;00:01
2022-10-05T02:53Z;85:22;00:01
2022-10-05T02:53Z;85:24;00:01
2022-10-05T02:53Z;85:26;00:01
2022-10-05T02:53Z;85:28;00:01
2022-10-05T02:53Z;85:30;00:01
2022-10-05T02:53Z;85:31;00:01
2022-10-05T02:53Z;85:33;00:01
2022-10-05T02:53Z;85:35;00:01
2022-10-05T02:53Z;85:37;00:01
2022-10-05T02:53Z;85:39;00:01
2022-10-05T02:53Z;85:41;00:01
2022-10-05T02:53Z;85:43;00:01
2022-10-05T02:53Z;85:45;00:01
2022-10-05T02:53Z;85:46;00:01
2022-10-05T02:53Z;85:48;00:01
2022-10-05T02:53Z;85:50;00:01
2022-10-05T02:53Z;85:52;00:01
2022-10-05T02:53Z;85:54;00:01
2022-10-05T02:53Z;85:55;00:01
2022-10-05T02:53Z;85:57;00:01
2022-10-05T02:53Z;85:59;00:01
2022-10-05T02:53Z;86:01;00:01
2022-10-05T02:53Z;86:02;00:01
2022-10-05T02:53Z;86:04;00:01
2022-10-05T02:54Z;86:06;00:01
2022-10-05T02:54Z;86:08;00:01
2022-10-05T02:54Z;86:10;00:01
2022-10-05T02:54Z;86:12;00:01
2022-10-05T02:54Z;86:14;00:01
2022-10-05T02:54Z;86:15;00:01
2022-10-05T02:54Z;86:17;00:01
2022-10-05T02:54Z;86:19;00:01
2022-10-05T02:54Z;86:21;00:01
2022-10-05T02:54Z;86:23;00:01
2022-10-05T02:54Z;86:24;00:01
2022-10-05T02:54Z;86:26;00:01
2022-10-05T02:54Z;86:28;00:01
2022-10-05T02:54Z;86:30;00:01
2022-10-05T02:54Z;86:32;00:01
2022-10-05T02:54Z;86:34;00:01
2022-10-05T02:54Z;86:36;00:01
2022-10-05T02:54Z;86:37;00:01
2022-10-05T02:54Z;86:39;00:01
2022-10-05T02:54Z;86:41;00:01
2022-10-05T02:54Z;86:43;00:01
2022-10-05T02:54Z;86:45;00:01
2022-10-05T02:54Z;86:47;00:01
2022-10-05T02:54Z;86:49;00:01
2022-10-05T02:54Z;86:50;00:01
2022-10-05T02:54Z;86:52;00:01
2022-10-05T02:54Z;86:54;00:01
2022-10-05T02:54Z;86:56;00:01
2022-10-05T02:54Z;86:58;00:01
2022-10-05T02:54Z;87:00;00:01
2022-10-05T02:54Z;87:01;00:01
2022-10-05T02:54Z;87:03;00:01
2022-10-05T02:55Z;87:05;00:01
2022-10-05T02:55Z;87:07;00:01
2022-10-05T02:55Z;87:08;00:01
2022-10-05T02:55Z;87:10;00:01
2022-10-05T02:55Z;87:12;00:01
2022-10-05T02:55Z;87:14;00:01
2022-10-05T02:55Z;87:16;00:01
2022-10-05T02:55Z;87:18;00:01
2022-10-05T02:55Z;87:19;00:01
2022-10-05T02:55Z;87:21;00:01
2022-10-05T02:55Z;87:23;00:01
2022-10-05T02:55Z;87:25;00:01
2022-10-05T02:55Z;87:27;00:01
2022-10-05T02:55Z;87:29;00:01
2022-10-05T02:55Z;87:30;00:01
2022-10-05T02:55Z;87:32;00:01
2022-10-05T02:55Z;87:34;00:01
2022-10-05T02:55Z;87:36;00:01
2022-10-05T02:55Z;87:38;00:01
2022-10-05T02:55Z;87:39;00:01
2022-10-05T02:55Z;87:41;00:01
2022-10-05T02:55Z;87:43;00:01
2022-10-05T02:55Z;87:45;00:01
2022-10-05T02:55Z;87:47;00:01
2022-10-05T02:55Z;87:48;00:01
2022-10-05T02:55Z;87:50;00:01
2022-10-05T02:55Z;87:52;00:01
2022-10-05T02:55Z;87:54;00:01
2022-10-05T02:55Z;87:56;00:01
2022-10-05T02:55Z;87:58;00:01
2022-10-05T02:55Z;88:00;00:01
2022-10-05T02:55Z;88:01;00:01
2022-10-05T02:55Z;88:03;00:01
2022-10-05T02:56Z;88:05;00:01
2022-10-05T02:56Z;88:07;00:01
2022-10-05T02:56Z;88:09;00:01
2022-10-05T02:56Z;88:11;00:01
2022-10-05T02:56Z;88:12;00:01
2022-10-05T02:56Z;88:14;00:01
2022-10-05T02:56Z;88:16;00:01
2022-10-05T02:56Z;88:18;00:01
2022-10-05T02:56Z;88:20;00:01
2022-10-05T02:56Z;88:22;00:01
2022-10-05T02:56Z;88:24;00:01
2022-10-05T02:56Z;88:26;00:01
2022-10-05T02:56Z;88:28;00:01
2022-10-05T02:56Z;88:29;00:01
2022-10-05T02:56Z;88:31;00:01
2022-10-05T02:56Z;88:33;00:01
2022-10-05T02:56Z;88:35;00:01
2022-10-05T02:56Z;88:37;00:01
2022-10-05T02:56Z;88:39;00:01
2022-10-05T02:56Z;88:41;00:01
2022-10-05T02:56Z;88:43;00:01
2022-10-05T02:56Z;88:44;00:01
2022-10-05T02:56Z;88:46;00:01
2022-10-05T02:56Z;88:48;00:01
2022-10-05T02:56Z;88:50;00:01
2022-10-05T02:56Z;88:52;00:01
2022-10-05T02:56Z;88:54;00:01
2022-10-05T02:56Z;88:56;00:01
2022-10-05T02:56Z;88:58;00:01
2022-10-05T02:56Z;89:00;00:01
2022-10-05T02:56Z;89:01;00:01
2022-10-05T02:56Z;89:03;00:01
2022-10-05T02:57Z;89:05;00:01
2022-10-05T02:57Z;89:07;00:02
2022-10-05T02:57Z;89:09;00:01
2022-10-05T02:57Z;89:11;00:01
2022-10-05T02:57Z;89:13;00:01
2022-10-05T02:57Z;89:15;00:01
2022-10-05T02:57Z;89:17;00:01
2022-10-05T02:57Z;89:19;00:01
2022-10-05T02:57Z;89:21;00:01
2022-10-05T02:57Z;89:22;00:01
2022-10-05T02:57Z;89:24;00:01
2022-10-05T02:57Z;89:26;00:01
2022-10-05T02:57Z;89:28;00:01
2022-10-05T02:57Z;89:30;00:01
2022-10-05T02:57Z;89:32;00:01
2022-10-05T02:57Z;89:34;00:01
2022-10-05T02:57Z;89:36;00:01
2022-10-05T02:57Z;89:38;00:01
2022-10-05T02:57Z;89:40;00:01
2022-10-05T02:57Z;89:42;00:01
2022-10-05T02:57Z;89:44;00:01
2022-10-05T02:57Z;89:46;00:01
2022-10-05T02:57Z;89:48;00:01
2022-10-05T02:57Z;89:49;00:01
2022-10-05T02:57Z;89:51;00:01
2022-10-05T02:57Z;89:53;00:01
2022-10-05T02:57Z;89:55;00:01
2022-10-05T02:57Z;89:57;00:01
2022-10-05T02:57Z;89:59;00:01
2022-10-05T02:57Z;90:00;00:01
2022-10-05T02:57Z;90:02;00:01
2022-10-05T02:57Z;90:04;00:01
2022-10-05T02:58Z;90:06;00:01
2022-10-05T02:58Z;90:08;00:01
2022-10-05T02:58Z;90:09;00:01
2022-10-05T02:58Z;90:11;00:01
2022-10-05T02:58Z;90:13;00:01
2022-10-05T02:58Z;90:15;00:01
2022-10-05T02:58Z;90:17;00:01
2022-10-05T02:58Z;90:18;00:01
2022-10-05T02:58Z;90:20;00:01
2022-10-05T02:58Z;90:22;00:01
2022-10-05T02:58Z;90:24;00:01
2022-10-05T02:58Z;90:26;00:01
2022-10-05T02:58Z;90:28;00:01
2022-10-05T02:58Z;90:29;00:01
2022-10-05T02:58Z;90:31;00:01
2022-10-05T02:58Z;90:33;00:01
2022-10-05T02:58Z;90:35;00:01
2022-10-05T02:58Z;90:37;00:01
2022-10-05T02:58Z;90:39;00:01
2022-10-05T02:58Z;90:41;00:01
2022-10-05T02:58Z;90:43;00:01
2022-10-05T02:58Z;90:44;00:01
2022-10-05T02:58Z;90:46;00:01
2022-10-05T02:58Z;90:48;00:01
2022-10-05T02:58Z;90:50;00:01
2022-10-05T02:58Z;90:52;00:01
2022-10-05T02:58Z;90:54;00:01
2022-10-05T02:58Z;90:55;00:01
2022-10-05T02:58Z;90:57;00:01
2022-10-05T02:58Z;90:59;00:01
2022-10-05T02:58Z;91:01;00:01
2022-10-05T02:58Z;91:03;00:01
2022-10-05T02:59Z;91:05;00:01
2022-10-05T02:59Z;91:07;00:01
2022-10-05T02:59Z;91:08;00:01
2022-10-05T02:59Z;91:10;00:01
2022-10-05T02:59Z;91:12;00:01
2022-10-05T02:59Z;91:14;00:01
2022-10-05T02:59Z;91:16;00:01
2022-10-05T02:59Z;91:18;00:01
2022-10-05T02:59Z;91:19;00:01
2022-10-05T02:59Z;91:21;00:01
2022-10-05T02:59Z;91:23;00:01
2022-10-05T02:59Z;91:25;00:01
2022-10-05T02:59Z;91:27;00:01
2022-10-05T02:59Z;91:29;00:01
2022-10-05T02:59Z;91:30;00:01
2022-10-05T02:59Z;91:32;00:01
2022-10-05T02:59Z;91:34;00:01
2022-10-05T02:59Z;91:36;00:01
2022-10-05T02:59Z;91:38;00:01
2022-10-05T02:59Z;91:40;00:01
2022-10-05T02:59Z;91:41;00:01
2022-10-05T02:59Z;91:43;00:01
2022-10-05T02:59Z;91:45;00:01
2022-10-05T02:59Z;91:47;00:01
2022-10-05T02:59Z;91:49;00:01
2022-10-05T02:59Z;91:51;00:01
2022-10-05T02:59Z;91:53;00:01
2022-10-05T02:59Z;91:55;00:01
2022-10-05T02:59Z;91:57;00:01
2022-10-05T02:59Z;91:58;00:01
2022-10-05T02:59Z;92:00;00:01
2022-10-05T02:59Z;92:02;00:01
2022-10-05T02:59Z;92:04;00:01
2022-10-05T03:00Z;92:06;00:01
2022-10-05T03:00Z;92:08;00:01
2022-10-05T03:00Z;92:09;00:01
2022-10-05T03:00Z;92:11;00:01
2022-10-05T03:00Z;92:13;00:01
2022-10-05T03:00Z;92:15;00:01
2022-10-05T03:00Z;92:17;00:01
2022-10-05T03:00Z;92:19;00:01
2022-10-05T03:00Z;92:21;00:01
2022-10-05T03:00Z;92:22;00:01
2022-10-05T03:00Z;92:24;00:01
2022-10-05T03:00Z;92:26;00:01
2022-10-05T03:00Z;92:28;00:01
2022-10-05T03:00Z;92:30;00:01
2022-10-05T03:00Z;92:32;00:01
2022-10-05T03:00Z;92:33;00:01
2022-10-05T03:00Z;92:35;00:01
2022-10-05T03:00Z;92:37;00:01
2022-10-05T03:00Z;92:39;00:01
2022-10-05T03:00Z;92:41;00:01
2022-10-05T03:00Z;92:43;00:01
2022-10-05T03:00Z;92:45;00:01
2022-10-05T03:00Z;92:47;00:01
2022-10-05T03:00Z;92:49;00:01
2022-10-05T03:00Z;92:51;00:01
2022-10-05T03:00Z;92:52;00:01
2022-10-05T03:00Z;92:54;00:01
2022-10-05T03:00Z;92:56;00:01
2022-10-05T03:00Z;92:58;00:01
2022-10-05T03:00Z;93:00;00:01
2022-10-05T03:00Z;93:02;00:01
2022-10-05T03:00Z;93:04;00:01
2022-10-05T03:01Z;93:06;00:01
2022-10-05T03:01Z;93:08;00:01
2022-10-05T03:01Z;93:10;00:01
2022-10-05T03:01Z;93:12;00:01
2022-10-05T03:01Z;93:14;00:01
2022-10-05T03:01Z;93:16;00:01
2022-10-05T03:01Z;93:18;00:01
2022-10-05T03:01Z;93:20;00:01
2022-10-05T03:01Z;93:22;00:01
2022-10-05T03:01Z;93:24;00:01
2022-10-05T03:01Z;93:26;00:01
2022-10-05T03:01Z;93:27;00:01
2022-10-05T03:01Z;93:29;00:01
2022-10-05T03:01Z;93:31;00:01
2022-10-05T03:01Z;93:33;00:01
2022-10-05T03:01Z;93:35;00:01
2022-10-05T03:01Z;93:37;00:01
2022-10-05T03:01Z;93:39;00:01
2022-10-05T03:01Z;93:41;00:01
2022-10-05T03:01Z;93:43;00:01
2022-10-05T03:01Z;93:45;00:01
2022-10-05T03:01Z;93:47;00:01
2022-10-05T03:01Z;93:49;00:01
2022-10-05T03:01Z;93:51;00:01
2022-10-05T03:01Z;93:53;00:01
2022-10-05T03:01Z;93:55;00:01
2022-10-05T03:01Z;93:57;00:01
2022-10-05T03:01Z;94:00;00:02
2022-10-05T03:01Z;94:03;00:02
2022-10-05T03:02Z;94:05;00:02
2022-10-05T03:02Z;94:07;00:02
2022-10-05T03:02Z;94:10;00:02
2022-10-05T03:02Z;94:12;00:02
2022-10-05T03:02Z;94:15;00:02
2022-10-05T03:02Z;94:17;00:02
2022-10-05T03:02Z;94:19;00:02
2022-10-05T03:02Z;94:21;00:01
2022-10-05T03:02Z;94:24;00:02
2022-10-05T03:02Z;94:26;00:02
2022-10-05T03:02Z;94:28;00:02
2022-10-05T03:02Z;94:30;00:01
2022-10-05T03:02Z;94:32;00:02
2022-10-05T03:02Z;94:34;00:01
2022-10-05T03:02Z;94:37;00:01
2022-10-05T03:02Z;94:39;00:02
2022-10-05T03:02Z;94:41;00:02
2022-10-05T03:02Z;94:44;00:02
2022-10-05T03:02Z;94:46;00:01
2022-10-05T03:02Z;94:48;00:02
2022-10-05T03:02Z;94:50;00:01
2022-10-05T03:02Z;94:52;00:01
2022-10-05T03:02Z;94:54;00:01
2022-10-05T03:02Z;94:56;00:01
2022-10-05T03:02Z;94:58;00:01
2022-10-05T03:02Z;95:00;00:01
2022-10-05T03:02Z;95:01;00:01
2022-10-05T03:02Z;95:03;00:01
2022-10-05T03:03Z;95:05;00:01
2022-10-05T03:03Z;95:07;00:01
2022-10-05T03:03Z;95:09;00:01
2022-10-05T03:03Z;95:11;00:01
2022-10-05T03:03Z;95:13;00:01
2022-10-05T03:03Z;95:15;00:01
2022-10-05T03:03Z;95:17;00:01
2022-10-05T03:03Z;95:19;00:01
2022-10-05T03:03Z;95:21;00:01
2022-10-05T03:03Z;95:23;00:01
2022-10-05T03:03Z;95:25;00:01
2022-10-05T03:03Z;95:27;00:01
2022-10-05T03:03Z;95:29;00:01
2022-10-05T03:03Z;95:31;00:01
2022-10-05T03:03Z;95:32;00:01
2022-10-05T03:03Z;95:34;00:01
2022-10-05T03:03Z;95:36;00:01
2022-10-05T03:03Z;95:38;00:01
2022-10-05T03:03Z;95:40;00:01
2022-10-05T03:03Z;95:42;00:01
2022-10-05T03:03Z;95:43;00:01
2022-10-05T03:03Z;95:45;00:01
2022-10-05T03:03Z;95:47;00:01
2022-10-05T03:03Z;95:49;00:01
2022-10-05T03:03Z;95:51;00:01
2022-10-05T03:03Z;95:53;00:01
2022-10-05T03:03Z;95:55;00:01
2022-10-05T03:03Z;95:57;00:01
2022-10-05T03:03Z;95:58;00:01
2022-10-05T03:03Z;96:00;00:01
2022-10-05T03:03Z;96:02;00:01
2022-10-05T03:03Z;96:04;00:01
2022-10-05T03:04Z;96:06;00:01
2022-10-05T03:04Z;96:08;00:01
2022-10-05T03:04Z;96:10;00:01
2022-10-05T03:04Z;96:12;00:01
2022-10-05T03:04Z;96:14;00:01
2022-10-05T03:04Z;96:15;00:01
2022-10-05T03:04Z;96:17;00:01
2022-10-05T03:04Z;96:19;00:01
2022-10-05T03:04Z;96:21;00:01
2022-10-05T03:04Z;96:23;00:01
2022-10-05T03:04Z;96:25;00:01
2022-10-05T03:04Z;96:27;00:01
2022-10-05T03:04Z;96:28;00:01
2022-10-05T03:04Z;96:30;00:01
2022-10-05T03:04Z;96:32;00:01
2022-10-05T03:04Z;96:34;00:01
2022-10-05T03:04Z;96:36;00:01
2022-10-05T03:04Z;96:38;00:01
2022-10-05T03:04Z;96:40;00:01
2022-10-05T03:04Z;96:42;00:01
2022-10-05T03:04Z;96:44;00:01
2022-10-05T03:04Z;96:46;00:01
2022-10-05T03:04Z;96:48;00:01
2022-10-05T03:04Z;96:50;00:01
2022-10-05T03:04Z;96:52;00:01
2022-10-05T03:04Z;96:54;00:01
2022-10-05T03:04Z;96:55;00:01
2022-10-05T03:04Z;96:57;00:01
2022-10-05T03:04Z;96:59;00:01
2022-10-05T03:04Z;97:01;00:01
2022-10-05T03:04Z;97:03;00:01
2022-10-05T03:05Z;97:05;00:01
2022-10-05T03:05Z;97:07;00:01
2022-10-05T03:05Z;97:08;00:01
2022-10-05T03:05Z;97:10;00:01
2022-10-05T03:05Z;97:12;00:01
2022-10-05T03:05Z;97:14;00:01
2022-10-05T03:05Z;97:17;00:02
2022-10-05T03:05Z;97:19;00:01
2022-10-05T03:05Z;97:20;00:01
2022-10-05T03:05Z;97:22;00:01
2022-10-05T03:05Z;97:24;00:01
2022-10-05T03:05Z;97:26;00:01
2022-10-05T03:05Z;97:28;00:01
2022-10-05T03:05Z;97:30;00:01
2022-10-05T03:05Z;97:31;00:01
2022-10-05T03:05Z;97:33;00:01
2022-10-05T03:05Z;97:35;00:01
2022-10-05T03:05Z;97:37;00:01
2022-10-05T03:05Z;97:39;00:01
2022-10-05T03:05Z;97:41;00:01
2022-10-05T03:05Z;97:43;00:01
2022-10-05T03:05Z;97:44;00:01
2022-10-05T03:05Z;97:46;00:01
2022-10-05T03:05Z;97:48;00:01
2022-10-05T03:05Z;97:50;00:01
2022-10-05T03:05Z;97:52;00:01
2022-10-05T03:05Z;97:54;00:01
2022-10-05T03:05Z;97:56;00:01
2022-10-05T03:05Z;97:58;00:01
2022-10-05T03:05Z;98:00;00:01
2022-10-05T03:05Z;98:02;00:01
2022-10-05T03:05Z;98:04;00:01
2022-10-05T03:06Z;98:06;00:01
2022-10-05T03:06Z;98:08;00:02
2022-10-05T03:06Z;98:10;00:01
2022-10-05T03:06Z;98:12;00:01
2022-10-05T03:06Z;98:14;00:01
2022-10-05T03:06Z;98:15;00:01
2022-10-05T03:06Z;98:17;00:01
2022-10-05T03:06Z;98:19;00:01
2022-10-05T03:06Z;98:21;00:01
2022-10-05T03:06Z;98:23;00:01
2022-10-05T03:06Z;98:25;00:01
2022-10-05T03:06Z;98:27;00:01
2022-10-05T03:06Z;98:29;00:01
2022-10-05T03:06Z;98:31;00:01
2022-10-05T03:06Z;98:33;00:01
2022-10-05T03:06Z;98:35;00:01
2022-10-05T03:06Z;98:36;00:01
2022-10-05T03:06Z;98:38;00:01
2022-10-05T03:06Z;98:40;00:01
2022-10-05T03:06Z;98:42;00:01
2022-10-05T03:06Z;98:44;00:01
2022-10-05T03:06Z;98:46;00:01
2022-10-05T03:06Z;98:48;00:01
2022-10-05T03:06Z;98:50;00:01
2022-10-05T03:06Z;98:52;00:01
2022-10-05T03:06Z;98:54;00:01
2022-10-05T03:06Z;98:56;00:01
2022-10-05T03:06Z;98:58;00:01
2022-10-05T03:06Z;99:00;00:01
2022-10-05T03:06Z;99:01;00:01
2022-10-05T03:06Z;99:03;00:01
2022-10-05T03:07Z;99:05;00:01
2022-10-05T03:07Z;99:07;00:01
2022-10-05T03:07Z;99:09;00:01
2022-10-05T03:07Z;99:11;00:01
2022-10-05T03:07Z;99:13;00:01
2022-10-05T03:07Z;99:14;00:01
2022-10-05T03:07Z;99:16;00:01
2022-10-05T03:07Z;99:18;00:01
2022-10-05T03:07Z;99:20;00:01
2022-10-05T03:07Z;99:22;00:01
2022-10-05T03:07Z;99:24;00:01
2022-10-05T03:07Z;99:26;00:01
2022-10-05T03:07Z;99:27;00:01
2022-10-05T03:07Z;99:29;00:01
2022-10-05T03:07Z;99:31;00:01
2022-10-05T03:07Z;99:33;00:01
2022-10-05T03:07Z;99:35;00:01
2022-10-05T03:07Z;99:37;00:01
2022-10-05T03:07Z;99:40;00:02
2022-10-05T03:07Z;99:42;00:02
2022-10-05T03:07Z;99:44;00:02
2022-10-05T03:07Z;99:46;00:01
2022-10-05T03:07Z;99:48;00:01
2022-10-05T03:07Z;99:50;00:01
2022-10-05T03:07Z;99:52;00:01
2022-10-05T03:07Z;99:54;00:01
2022-10-05T03:07Z;99:56;00:01
2022-10-05T03:07Z;99:58;00:01
2022-10-05T03:07Z;100:00;00:01
2022-10-05T03:07Z;100:02;00:01
2022-10-05T03:07Z;100:04;00:01
2022-10-05T03:08Z;100:06;00:02
2022-10-05T03:08Z;100:08;00:02
2022-10-05T03:08Z;100:10;00:01
2022-10-05T03:08Z;100:12;00:01
2022-10-05T03:08Z;100:14;00:01
2022-10-05T03:08Z;100:16;00:01
2022-10-05T03:08Z;100:17;00:01
2022-10-05T03:08Z;100:19;00:01
2022-10-05T03:08Z;100:21;00:01
2022-10-05T03:08Z;100:23;00:01
2022-10-05T03:08Z;100:25;00:01
2022-10-05T03:08Z;100:27;00:02
2022-10-05T03:08Z;100:29;00:01
2022-10-05T03:08Z;100:31;00:01
2022-10-05T03:08Z;100:33;00:01
2022-10-05T03:08Z;100:35;00:01
2022-10-05T03:08Z;100:37;00:01
2022-10-05T03:08Z;100:39;00:01
2022-10-05T03:08Z;100:41;00:01
2022-10-05T03:08Z;100:43;00:01
2022-10-05T03:08Z;100:44;00:01
2022-10-05T03:08Z;100:47;00:02
2022-10-05T03:08Z;100:48;00:01
2022-10-05T03:08Z;100:50;00:01
2022-10-05T03:08Z;100:52;00:01
2022-10-05T03:08Z;100:54;00:01
2022-10-05T03:08Z;100:56;00:01
2022-10-05T03:08Z;100:58;00:01
2022-10-05T03:08Z;101:00;00:01
2022-10-05T03:08Z;101:02;00:01
2022-10-05T03:08Z;101:04;00:01
2022-10-05T03:09Z;101:06;00:01
2022-10-05T03:09Z;101:07;00:01
2022-10-05T03:09Z;101:09;00:01
2022-10-05T03:09Z;101:11;00:01
2022-10-05T03:09Z;101:13;00:01
2022-10-05T03:09Z;101:15;00:01
2022-10-05T03:09Z;101:17;00:01
2022-10-05T03:09Z;101:19;00:01
2022-10-05T03:09Z;101:21;00:01
2022-10-05T03:09Z;101:23;00:02
2022-10-05T03:09Z;101:25;00:02
2022-10-05T03:09Z;101:27;00:01
2022-10-05T03:09Z;101:30;00:01
2022-10-05T03:09Z;101:32;00:01
2022-10-05T03:09Z;101:34;00:01
2022-10-05T03:09Z;101:36;00:01
2022-10-05T03:09Z;101:38;00:02
2022-10-05T03:09Z;101:40;00:01
2022-10-05T03:09Z;101:42;00:01
2022-10-05T03:09Z;101:44;00:01
2022-10-05T03:09Z;101:46;00:01
2022-10-05T03:09Z;101:48;00:02
2022-10-05T03:09Z;101:50;00:01
2022-10-05T03:09Z;101:53;00:01
2022-10-05T03:09Z;101:54;00:01
2022-10-05T03:09Z;101:56;00:01
2022-10-05T03:09Z;101:58;00:01
2022-10-05T03:09Z;102:01;00:01
2022-10-05T03:09Z;102:03;00:02
2022-10-05T03:10Z;102:05;00:01
2022-10-05T03:10Z;102:07;00:01
2022-10-05T03:10Z;102:09;00:01
2022-10-05T03:10Z;102:11;00:01
2022-10-05T03:10Z;102:13;00:01
2022-10-05T03:10Z;102:15;00:01
2022-10-05T03:10Z;102:17;00:01
2022-10-05T03:10Z;102:19;00:01
2022-10-05T03:10Z;102:21;00:01
2022-10-05T03:10Z;102:23;00:01
2022-10-05T03:10Z;102:27;00:03
2022-10-05T03:10Z;102:30;00:02
2022-10-05T03:10Z;102:32;00:02
2022-10-05T03:10Z;102:35;00:02
2022-10-05T03:10Z;102:37;00:02
2022-10-05T03:10Z;102:40;00:02
2022-10-05T03:10Z;102:42;00:02
2022-10-05T03:10Z;102:45;00:02
2022-10-05T03:10Z;102:47;00:02
2022-10-05T03:10Z;102:50;00:02
2022-10-05T03:10Z;102:53;00:02
2022-10-05T03:10Z;102:56;00:02
2022-10-05T03:10Z;102:58;00:02
2022-10-05T03:10Z;103:01;00:03
2022-10-05T03:11Z;103:05;00:03
2022-10-05T03:11Z;103:07;00:02
2022-10-05T03:11Z;103:10;00:02
2022-10-05T03:11Z;103:12;00:02
2022-10-05T03:11Z;103:15;00:02
2022-10-05T03:11Z;103:18;00:02
2022-10-05T03:11Z;103:21;00:02
2022-10-05T03:11Z;103:24;00:02
2022-10-05T03:11Z;103:26;00:02
2022-10-05T03:11Z;103:28;00:02
2022-10-05T03:11Z;103:31;00:02
2022-10-05T03:11Z;103:33;00:02
2022-10-05T03:11Z;103:36;00:02
2022-10-05T03:11Z;103:38;00:02
2022-10-05T03:11Z;103:40;00:02
2022-10-05T03:11Z;103:42;00:01
2022-10-05T03:11Z;103:45;00:02
2022-10-05T03:11Z;103:47;00:01
2022-10-05T03:11Z;103:50;00:02
2022-10-05T03:11Z;103:52;00:01
2022-10-05T03:11Z;103:54;00:02
2022-10-05T03:11Z;103:57;00:02
2022-10-05T03:11Z;103:59;00:02
2022-10-05T03:11Z;104:01;00:01
2022-10-05T03:11Z;104:03;00:02
2022-10-05T03:11Z;104:04;00:00
